Stkcd,target,year_1,year_2,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,dataset
2062,0.0,2016,2017,0.9640276,-9.8324e-24,0.0,0.0,-5.053708e-12,0.0,-5.8376602e-24,-2.0292534000000002e-32,7.250126e-31,-7.3230894e-11,-3.1703775e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.2140016000000004e-38,-2.561204e-10,4.5456116e-28,-7.186365e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,7.329960999999999e-20,2.980089e-38,2.729664e-22,0.0,-4.071676e-11,2.0440332e-08,9.066117e-12,-8.03437e-25,6.179660599999999e-19,-6.7243695e-24,-1.8924081e-26,0.0,1.47408e-08,0.0,0.0,1.4983168000000002e-26,0.0,-9.206033e-27,0.7615942,-2.0529338e-09,0.0,0.9640276,9.173213e-13,-0.7615942,1.0619622e-09,0.0,0.0084433835,0.0,0.0,-2.1882718e-09,-1.3410802e-24,0.0,7.738722000000001e-28,-7.902907e-37,0.7615942,-0.0,0.0,2.6348129e-15,1.07738435e-16,0.0,1.0127986e-09,0.0,2.3877079e-37,0.0,0.0,-0.0,-8.383663e-15,-0.7615942,-0.9640276,-1.3882562e-32,0.0,-0.7615942,3.130713e-12,0.0,0.0,-8.73732e-31,0.0,0.9640276,-0.0,-7.162779e-12,1.7418333e-34,0.0,-0.9640276,0.0,-0.0,-4.031753e-27,9.983166e-21,0.0,1.1722567000000001e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-3.025166e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,5.3160143e-31,3.1050280000000005e-17,-0.0,0.0,-7.382143e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2010,2011,0.9640276,-1.9263762e-23,0.0,0.0,-7.8292337e-13,0.0,-1.0299466e-23,-9.186758e-32,3.1087867e-31,-2.0367036e-11,-5.0002763e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-3.6558165999999997e-37,-1.2279704e-09,3.3064273000000005e-27,-7.3728456e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.0789699e-19,1.7734820999999997e-37,6.9738974e-22,0.0,-6.549737e-11,1.4122506e-08,9.159383e-12,-4.4570815e-24,1.3504732999999998e-18,-5.8184578e-24,-5.545994e-26,0.0,5.779884e-09,0.0,0.0,3.9810047000000003e-26,0.0,-1.9190826e-26,0.7615942,-2.0206936e-09,0.0,0.9640276,1.2440588e-12,-0.7615942,4.90286e-10,0.0,0.0006284376,0.0,0.0,-6.8625744e-10,-2.5899942e-24,0.0,1.5601074e-27,-6.0200176999999995e-37,0.7615942,-0.0,0.0,3.820199e-15,2.2908317e-17,0.0,2.9338165e-10,0.0,6.2189886e-37,0.0,0.0,-0.0,-1.1345791e-14,-0.7615942,-0.9640276,-1.3000305e-32,0.0,-0.7615942,8.851424e-13,0.0,0.0,-1.4102656e-30,0.0,0.9640276,-0.0,-9.666952e-12,1.0914249e-34,0.0,-0.9640276,0.0,-0.0,-4.380557e-26,5.641253e-21,0.0,2.4947372000000002e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.1509173000000002e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,4.9490468e-30,3.8434964e-17,-0.0,0.0,-5.038806e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2011,2012,0.9640276,-2.0387840000000003e-23,0.0,0.0,-1.0979315e-12,0.0,-1.367806e-23,-1.0573819e-31,3.2247193e-31,-3.196582e-11,-4.3036398000000004e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-3.7358365999999996e-37,-8.0265133e-10,2.5104795e-27,-4.7273415e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,5.659831e-20,1.6793394999999998e-37,5.232921e-22,0.0,-5.6932115e-11,2.2919611e-08,7.992395e-12,-3.0824943e-24,7.9866604e-19,-5.1037407000000005e-24,-5.292065e-26,0.0,5.5957763e-09,0.0,0.0,2.2871016e-26,0.0,-1.809757e-26,0.7615942,-2.1762026e-09,0.0,0.9640276,6.314707e-13,-0.7615942,5.1853205e-10,0.0,-0.00093151943,0.0,0.0,-8.002544e-10,-3.1004795e-24,0.0,1.0126324000000001e-27,-7.716538499999999e-37,0.7615942,-0.0,0.0,3.981845e-15,2.7489197e-17,0.0,3.22558e-10,0.0,6.299112e-37,0.0,0.0,-0.0,-1.2319112e-14,-0.7615942,-0.9640276,-8.837931e-33,0.0,-0.7615942,6.5652735e-13,0.0,0.0,-1.3946758e-30,0.0,0.9640276,-0.0,-8.2383015e-12,1.2935505e-34,0.0,-0.9640276,0.0,-0.0,-3.1440415e-26,2.8211118e-21,0.0,2.3157023e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.380288e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,3.2250536e-30,3.414241e-17,-0.0,0.0,-6.934473e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2012,2013,0.9640276,-1.597747e-23,0.0,0.0,-1.0830848e-12,0.0,-1.8143800000000002e-23,-6.045069000000001e-32,2.659086e-31,-3.92815e-11,-5.662986999999999e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-3.6333771999999996e-37,-7.7004797e-10,3.4148348e-27,-4.2463892000000003e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,4.2928935e-20,1.9673618e-37,2.989567e-22,0.0,-6.2723826e-11,2.4764415e-08,6.520467e-12,-3.0026708e-24,5.7247226e-19,-4.7243136e-24,-4.9313735e-26,0.0,5.641601e-09,0.0,0.0,2.7851748e-26,0.0,-1.5619598e-26,0.7615942,-2.3556677e-09,0.0,0.9640276,4.878401e-13,-0.7615942,4.0033313e-10,0.0,-0.015081909,0.0,0.0,-7.196142e-10,-2.998286e-24,0.0,6.097873000000001e-28,-8.236491e-37,0.7615942,-0.0,0.0,2.820612e-15,2.4882493000000002e-17,0.0,3.468545e-10,0.0,4.7648897e-37,0.0,0.0,-0.0,-1.1277541e-14,-0.7615942,-0.9640276,-8.554012e-33,0.0,-0.7615942,3.9315732e-13,0.0,0.0,-1.1274456000000001e-30,0.0,0.9640276,-0.0,-7.3189675e-12,1.825019e-34,0.0,-0.9640276,0.0,-0.0,-2.4011938000000003e-26,3.8831479999999996e-21,0.0,1.6537017e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.401083e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,3.662084e-30,4.0446558000000004e-17,-0.0,0.0,-7.6116054e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2013,2014,0.9640276,-1.04987644e-23,0.0,0.0,-1.2409161e-12,0.0,-2.3648993e-23,-3.5531362000000005e-32,2.8129077000000003e-31,-4.129313e-11,-7.894435999999999e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-2.0858997999999997e-37,-7.5850143e-10,2.7912990000000003e-27,-3.617962e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,3.7133624e-20,1.3231844999999998e-37,2.6478115e-22,0.0,-6.7562414e-11,3.0548435e-08,6.391915e-12,-2.8217409e-24,5.911741399999999e-19,-4.3768665e-24,-4.2309676000000004e-26,0.0,4.7356954e-09,0.0,0.0,2.9654933000000004e-26,0.0,-1.5954424e-26,0.7615942,-2.2190014e-09,0.0,0.9640276,6.6648884e-13,-0.7615942,3.9579787e-10,0.0,-0.022036154,0.0,0.0,-8.4791113e-10,-2.9852074e-24,0.0,6.1885156e-28,-7.019934e-37,0.7615942,-0.0,0.0,2.5508954e-15,3.7184578e-17,0.0,4.8309234e-10,0.0,3.053316e-37,0.0,0.0,-0.0,-1.06510615e-14,-0.7615942,-0.9640276,-8.5345504e-33,0.0,-0.7615942,6.0209124e-13,0.0,0.0,-1.1335348e-30,0.0,0.9640276,-0.0,-7.747166e-12,2.142537e-34,0.0,-0.9640276,0.0,-0.0,-1.6793179000000002e-26,1.0523971e-20,0.0,1.4905567e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.4635461e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,2.8139715e-30,5.3276238e-17,-0.0,0.0,-7.419197e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2014,2015,0.9640276,-6.1416324e-24,0.0,0.0,-1.4627954e-12,0.0,-2.8445535e-23,-1.8479963000000002e-32,3.0773304e-31,-3.9669056e-11,-1.1610744e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-9.947432999999998e-38,-6.741261e-10,2.455376e-27,-3.177439e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,4.909026e-20,6.820802300000001e-38,2.9323474000000003e-22,0.0,-7.800333e-11,2.5760823e-08,7.644283e-12,-2.8836475e-24,6.858820299999999e-19,-4.504637e-24,-4.0797615e-26,0.0,3.5882912e-09,0.0,0.0,3.1278865e-26,0.0,-1.4645628e-26,0.7615942,-2.1142301e-09,0.0,0.9640276,8.757783e-13,-0.7615942,4.892159e-10,0.0,0.008833868,0.0,0.0,-9.377112e-10,-2.7246126e-24,0.0,7.475803300000001e-28,-5.412637499999999e-37,0.7615942,-0.0,0.0,2.0209361e-15,4.8845955e-17,0.0,5.5759175e-10,0.0,2.1283549999999998e-37,0.0,0.0,-0.0,-8.721776e-15,-0.7615942,-0.9640276,-1.356748e-32,0.0,-0.7615942,8.9972983e-13,0.0,0.0,-1.0956963e-30,0.0,0.9640276,-0.0,-7.770984e-12,1.8855393999999999e-34,0.0,-0.9640276,0.0,-0.0,-1.0953413000000001e-26,3.3820827e-20,0.0,1.6344356e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.010513e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,2.8027442e-30,8.14833e-17,-0.0,0.0,-7.507846e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2015,2016,0.9640276,-6.4554563000000006e-24,0.0,0.0,-2.54669e-12,0.0,-2.5623610000000003e-23,-2.1003097e-32,3.4477877e-31,-4.3181292e-11,-6.267781999999999e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-9.400453999999999e-38,-5.0748944e-10,1.0866734e-27,-5.045155400000001e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,5.2113799999999996e-20,6.955516999999999e-38,2.4921848000000004e-22,0.0,-6.595109e-11,2.4381619e-08,9.484014e-12,-2.1324700000000003e-24,6.1938514e-19,-4.7902064e-24,-2.5610969999999997e-26,0.0,6.489901e-09,0.0,0.0,2.4419457000000003e-26,0.0,-1.1943205000000001e-26,0.7615942,-2.2477806e-09,0.0,0.9640276,6.7058907e-13,-0.7615942,7.3409306e-10,0.0,0.02449128,0.0,0.0,-1.3055234e-09,-1.9450103e-24,0.0,6.683855e-28,-5.778936e-37,0.7615942,-0.0,0.0,2.4676355e-15,6.644945e-17,0.0,7.569902e-10,0.0,2.0668033999999997e-37,0.0,0.0,-0.0,-7.9361685e-15,-0.7615942,-0.9640276,-1.513006e-32,0.0,-0.7615942,1.285053e-12,0.0,0.0,-1.0262454e-30,0.0,0.9640276,-0.0,-7.93004e-12,2.4784403e-34,0.0,-0.9640276,0.0,-0.0,-7.455106000000001e-27,1.506841e-20,0.0,1.1767191e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.8134761000000001e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.178402e-30,5.4114190000000003e-17,-0.0,0.0,-8.054306e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2063,0.0,2016,2017,0.9640276,-9.5498326e-24,0.0,0.0,-2.6573984e-12,0.0,-2.2282405e-23,-1.6950862e-32,3.2968622e-31,-5.304875e-11,-6.6515866e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.2514249e-37,-2.8244426e-10,1.1896456e-27,-3.2958445000000004e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,3.8219728e-20,4.1724884000000005e-38,1.4950366e-22,0.0,-5.456769e-11,3.41345e-08,6.045392e-12,-1.4782562e-24,4.75231e-19,-8.357607e-24,-3.2720212e-26,0.0,8.787874e-09,0.0,0.0,1.9045698e-26,0.0,-8.497608e-27,0.7615942,-3.4319048e-09,0.0,0.9640276,6.238053e-13,-0.7615942,5.7042093e-10,0.0,0.013921276,0.0,0.0,-1.377002e-09,-2.1772368000000003e-24,0.0,3.2416584e-28,-1.1894574e-36,0.7615942,-0.0,0.0,1.4103673e-15,9.1771527e-17,0.0,5.5540306e-10,0.0,1.1338726e-37,0.0,0.0,-0.0,-8.173918e-15,-0.7615942,-0.9640276,-1.10205696e-32,0.0,-0.7615942,1.3982867e-12,0.0,0.0,-8.275989e-31,0.0,0.9640276,-0.0,-8.78955e-12,2.5069474e-34,0.0,-0.9640276,0.0,-0.0,-5.1063217e-27,2.0030174e-20,0.0,1.5571163000000001e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.5523162e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.17751225e-30,2.779552e-17,-0.0,0.0,-1.1582237e-34,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2010,2011,0.9640276,-1.2451148e-23,0.0,0.0,-2.278642e-12,0.0,-5.2367427e-24,-4.2834908e-32,5.8160926e-31,-2.7382206e-11,-7.820878999999999e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-2.039462e-37,-1.2100283e-09,1.7931118000000002e-27,-1.4565355999999999e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,9.503709e-20,2.2277812000000002e-38,7.524548e-22,0.0,-4.3222204e-11,1.1202527e-08,1.8617465e-11,-1.9050076e-24,1.3422187999999998e-18,-2.0042587e-23,-4.4050015e-26,0.0,7.2264337e-09,0.0,0.0,4.8447504e-26,0.0,-2.087169e-26,0.7615942,-1.1142868e-09,0.0,0.9640276,1.3951701e-12,-0.7615942,5.9606875e-10,0.0,-0.005326353,0.0,0.0,-9.604538e-10,-2.33237e-24,0.0,1.7958166e-27,-7.3185359999999995e-37,0.7615942,-0.0,0.0,2.7572811e-15,5.3268718e-17,0.0,4.182738e-10,0.0,8.844473e-37,0.0,0.0,-0.0,-1.4448334e-14,-0.7615942,-0.9640276,-1.01967464e-32,0.0,-0.7615942,2.1500028e-12,0.0,0.0,-1.8681274e-30,0.0,0.9640276,-0.0,-1.3427967e-11,2.1689042e-34,0.0,-0.9640276,0.0,-0.0,-1.6635885000000002e-26,1.1441622e-20,0.0,2.5077135e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-9.4364255e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,2.8438853e-30,8.206664000000001e-17,-0.0,0.0,-2.47841e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2011,2012,0.9640276,-1.3873419e-23,0.0,0.0,-2.907914e-12,0.0,-6.590443e-24,-5.6299115e-32,7.8147137e-31,-3.6141205e-11,-4.4652555000000004e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.4604206999999998e-37,-5.963536e-10,7.6615852e-28,-1.2137673e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,8.404325e-20,2.0131243e-38,6.939981e-22,0.0,-4.263607e-11,1.5021405e-08,1.1511303e-11,-1.3950725e-24,1.1085530999999999e-18,-9.812795e-24,-3.3776386e-26,0.0,7.461431e-09,0.0,0.0,3.8365942000000005e-26,0.0,-1.9808014e-26,0.7615942,-1.7753824e-09,0.0,0.9640276,1.2820359e-12,-0.7615942,6.6128386e-10,0.0,0.009579202,0.0,0.0,-1.3803785e-09,-1.878829e-24,0.0,1.3908207e-27,-7.963311e-37,0.7615942,-0.0,0.0,4.482139e-15,6.0543546e-17,0.0,5.297763e-10,0.0,8.470928e-37,0.0,0.0,-0.0,-1.4882735e-14,-0.7615942,-0.9640276,-1.2159064e-32,0.0,-0.7615942,2.590324e-12,0.0,0.0,-2.0779024e-30,0.0,0.9640276,-0.0,-8.387766e-12,2.2708253e-34,0.0,-0.9640276,0.0,-0.0,-1.6948088e-26,1.3750699999999998e-20,0.0,2.2494012e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.30696e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.3562392000000001e-30,5.773338e-17,-0.0,0.0,-2.9473571999999997e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2012,2013,0.9640276,-1.1357286e-23,0.0,0.0,-2.2762426e-12,0.0,-8.244604e-24,-4.138787e-32,6.0857797e-31,-4.2711144e-11,-5.0033676e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-8.974151300000001e-38,-5.661875e-10,1.3017689e-27,-6.797735300000001e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,7.551054599999999e-20,4.869190999999999e-38,6.5628774e-22,0.0,-4.7366912e-11,1.6032331e-08,1.1317212e-11,-1.663899e-24,9.780024999999999e-19,-7.272219e-24,-4.1727358e-26,0.0,6.400519e-09,0.0,0.0,2.9784744e-26,0.0,-1.6383318e-26,0.7615942,-1.4489061e-09,0.0,0.9640276,1.4050885e-12,-0.7615942,9.661668e-10,0.0,-0.007874673,0.0,0.0,-1.1974238e-09,-2.3281476e-24,0.0,1.5223696000000001e-27,-6.481835399999999e-37,0.7615942,-0.0,0.0,3.5048629e-15,7.4213175e-17,0.0,5.0005566e-10,0.0,4.0600782e-37,0.0,0.0,-0.0,-1.423258e-14,-0.7615942,-0.9640276,-1.5651817000000002e-32,0.0,-0.7615942,2.0265324e-12,0.0,0.0,-1.4490058000000001e-30,0.0,0.9640276,-0.0,-7.316684e-12,1.3919775e-34,0.0,-0.9640276,0.0,-0.0,-1.1467632e-26,9.757748e-21,0.0,2.0035153e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.627512e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.4877543e-30,4.8579487e-17,-0.0,0.0,-4.4279188e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2013,2014,0.9640276,-9.703181e-24,0.0,0.0,-2.3716107e-12,0.0,-9.360571e-24,-2.80657e-32,5.0709895e-31,-5.137542e-11,-5.020996e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.0711601e-37,-4.976699e-10,1.2101879000000001e-27,-7.001519e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,7.168805e-20,4.5657252000000004e-38,3.6786467000000002e-22,0.0,-4.923356e-11,1.7513525e-08,1.0656458e-11,-1.8193751e-24,7.614772999999999e-19,-6.1744194e-24,-3.5176322e-26,0.0,6.5965926e-09,0.0,0.0,2.8053706e-26,0.0,-1.6942048000000002e-26,0.7615942,-1.7513182e-09,0.0,0.9640276,9.514037e-13,-0.7615942,7.905078e-10,0.0,0.019287327,0.0,0.0,-1.2152138e-09,-2.1102822e-24,0.0,9.690845000000001e-28,-7.220371e-37,0.7615942,-0.0,0.0,2.5873426e-15,6.92152e-17,0.0,5.637504e-10,0.0,3.3298043999999997e-37,0.0,0.0,-0.0,-1.2430344e-14,-0.7615942,-0.9640276,-1.7362391000000002e-32,0.0,-0.7615942,1.5150866e-12,0.0,0.0,-1.113996e-30,0.0,0.9640276,-0.0,-8.288585e-12,2.0540882e-34,0.0,-0.9640276,0.0,-0.0,-9.705246000000001e-27,1.0112409999999999e-20,0.0,1.7860940000000002e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.8501894000000002e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.4475694e-30,4.9861445e-17,-0.0,0.0,-4.7641142e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2014,2015,0.9640276,-8.921478e-24,0.0,0.0,-2.3264806e-12,0.0,-1.0546274e-23,-2.810248e-32,6.8115393e-31,-5.6126066e-11,-4.3249693e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-5.262566e-38,-4.475368e-10,1.033168e-27,-4.5278739999999997e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,5.902246999999999e-20,6.4566604e-38,4.572338e-22,0.0,-5.6137376e-11,1.8370537e-08,8.936179e-12,-1.8729487e-24,6.761770999999999e-19,-3.8904155e-24,-3.5613104e-26,0.0,6.0909797e-09,0.0,0.0,2.0378175000000002e-26,0.0,-1.4083703000000002e-26,0.7615942,-1.7840589e-09,0.0,0.9640276,1.001884e-12,-0.7615942,1.1014308e-09,0.0,0.022276444,0.0,0.0,-1.4122294e-09,-2.1940955e-24,0.0,1.2937594e-27,-5.3617953e-37,0.7615942,-0.0,0.0,3.4137878e-15,7.1227596e-17,0.0,5.6540334e-10,0.0,2.3374183e-37,0.0,0.0,-0.0,-1.1181911e-14,-0.7615942,-0.9640276,-1.9784422000000002e-32,0.0,-0.7615942,2.0340448e-12,0.0,0.0,-1.1172644e-30,0.0,0.9640276,-0.0,-7.1423345e-12,1.2036822e-34,0.0,-0.9640276,0.0,-0.0,-8.747528e-27,1.1576435e-20,0.0,1.7363797000000002e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.9060815000000002e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.0787585e-30,4.3637834e-17,-0.0,0.0,-6.3362744e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2015,2016,0.9640276,-8.190682e-24,0.0,0.0,-2.7245192e-12,0.0,-1.0677860000000002e-23,-2.2029184000000002e-32,6.5795433e-31,-5.888597e-11,-3.5729916000000005e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.5094579999999996e-38,-3.4803713e-10,7.726449e-28,-4.6400114e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,6.717689499999999e-20,5.4065985e-38,3.9209065000000006e-22,0.0,-6.084781e-11,1.7200398e-08,7.76962e-12,-1.7702325e-24,6.6238276e-19,-3.6842147e-24,-2.8296357e-26,0.0,6.876846e-09,0.0,0.0,2.115667e-26,0.0,-1.2094363000000001e-26,0.7615942,-1.9282809e-09,0.0,0.9640276,1.2021785e-12,-0.7615942,1.1057969e-09,0.0,0.019576637,0.0,0.0,-1.6620335e-09,-1.716865e-24,0.0,9.829044e-28,-5.385861699999999e-37,0.7615942,-0.0,0.0,3.3757924e-15,7.5768474e-17,0.0,7.44494e-10,0.0,2.0822345e-37,0.0,0.0,-0.0,-1.0007593e-14,-0.7615942,-0.9640276,-2.1839928e-32,0.0,-0.7615942,2.1594144e-12,0.0,0.0,-1.0374478e-30,0.0,0.9640276,-0.0,-6.0388474e-12,1.4092886e-34,0.0,-0.9640276,0.0,-0.0,-7.039159999999999e-27,1.4273056e-20,0.0,1.4870923000000001e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.3224593e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,7.719664e-31,3.765434e-17,-0.0,0.0,-6.902277e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
2065,0.0,2016,2017,0.9640276,-7.621257e-24,0.0,0.0,-3.361821e-12,0.0,-1.0177544e-23,-1.8809523000000002e-32,5.8550043e-31,-7.072494e-11,-3.5490022e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.3034145e-38,-2.7959382e-10,6.2360995e-28,-4.958385e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,6.0267436e-20,4.842682e-38,2.9817652000000004e-22,0.0,-5.250668e-11,2.081751e-08,8.597886e-12,-1.4101428e-24,6.063838e-19,-4.5359514e-24,-2.3280922000000001e-26,0.0,9.345778e-09,0.0,0.0,1.7129272e-26,0.0,-8.612185e-27,0.7615942,-1.857167e-09,0.0,0.9640276,1.061569e-12,-0.7615942,1.331578e-09,0.0,0.018921487,0.0,0.0,-1.7901456e-09,-1.5504727000000001e-24,0.0,8.513179000000001e-28,-5.767836e-37,0.7615942,-0.0,0.0,2.9754575e-15,1.0689144000000001e-16,0.0,7.6885676e-10,0.0,1.901443e-37,0.0,0.0,-0.0,-1.0021196e-14,-0.7615942,-0.9640276,-1.9757852e-32,0.0,-0.7615942,2.6651938e-12,0.0,0.0,-8.275674e-31,0.0,0.9640276,-0.0,-6.298192e-12,1.3408699e-34,0.0,-0.9640276,0.0,-0.0,-4.8206635e-27,1.0902219999999999e-20,0.0,1.3204844e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.7108734e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,5.3465198e-31,3.2725396e-17,-0.0,0.0,-8.0454386e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
