Stkcd,Accper,STPT,ROA,PS(TTM),ROE(C),CR,QR,WC/TA,WC/S,EBIT/TA,EBITDA/TA,CF/TA,CF/S,CF/TL,EBIT/S,EBITDA/S,RE/TA,S/TA,QA/S,CL/TA,LTL/TA,TL/TA,I/WC,LTL/CA,lnTA,lnS,FA/TA,E/TA,CL/TL,LongTermRating,RatingDate,Rating,LastYearRating,RatingChange
000008,2021,0,-0.1090320584134245,3.691314,-0.229707,1.1031279151637277,0.8472247665927017,0.0461375288282897,0.2578821158159452,-0.0938718103022053,-0.0828029430200189,0.0370590639237155,0.207138744911414,0.0660015795514269,-0.5246891558995337,-0.4628205862793538,-0.0111861709414611,0.1789093775747476,2.118573957727423,0.4473815722449255,0.1141059584412137,0.5614875306861392,1.9547101325624765,0.2312087985917402,23.239305863256604,21.51842999138489,0.0333342207662682,0.4310460947278168,0.796779176374984,AA,2021-06-07,21.0,21.0,0.0
000008,2022,0,-0.0794599270203765,3.607445,-0.172624,0.858904857980288,0.6189720115777158,-0.073875872602599,-0.4686882037898046,-0.063980514983577,-0.0529904535791563,0.050970611752126,0.323371130878947,0.086618365284648,-0.4059094206102738,-0.3361855451728094,-0.0875483670169132,0.1576226412468674,2.0560940380356407,0.5235890587379551,0.0648613418742572,0.5884504006122124,-1.2695193703799088,0.1442282411855611,23.143463724175927,21.295912275033,0.0387388165471718,0.3983038841943456,0.8897760256314265,AA,2022-06-01,21.0,21.0,0.0
000009,2014,0,0.0371385120355736,4.521143,0.089865,1.6497564224498733,0.6367091591999189,0.2713995421191998,0.9269428654727804,0.0525940755158123,0.0650678867460592,0.0322321803557047,0.1100863670810106,0.0523737285464444,0.1796307491340826,0.222234027808935,0.1040402904140369,0.292789935850873,0.9083296326279392,0.4176942816446534,0.1977322165303161,0.6154264981749696,1.5359773467579845,0.2869452746656417,23.41284622096969,22.18454635138997,0.1123648598868911,0.3710658328663989,0.6787070151891644,AA,2014-07-24,21.0,21.0,0.0
000009,2015,0,0.0607167402422387,5.841669,0.160746,1.520796028385854,0.7562728625301467,0.236968085454389,0.8822433794681296,0.0812585111322558,0.0934512933558121,0.0006948458646182,0.0025869439871396,0.0011149591252049,0.3025292766087215,0.347923580965794,0.1242522641180472,0.2685971818765564,1.2811478768503524,0.4550113144849504,0.1681916791588661,0.6232029936438166,1.4473012537938523,0.2430587950647234,23.61994726945558,22.30540478261088,0.124349705754822,0.3617978825616088,0.7301173439885722,AA,2015-07-27,21.0,21.0,0.0
000009,2016,0,0.0208635556780397,3.452709,0.057118,1.4137404055549616,0.6146468580036987,0.1908389573763156,0.6435835758958556,0.0420106066765101,0.055627034498179,-0.0005624425634771,-0.0018967762201972,-0.0009317043819283,0.1416761904494569,0.1875961086300888,0.0913200522242745,0.2965255244599298,0.9560986006589676,0.4612528890436455,0.1424177326540328,0.6036706216976784,1.8875887165085656,0.2184013393756081,23.797019970306422,22.58139799192512,0.1382081411501594,0.3762089324960913,0.7640803982583794,AA+,2016-12-27,22.0,21.0,1.0
000009,2017,0,0.0131789697098188,2.197737,0.035756,1.6416498454801547,0.7927072006856709,0.2626170889485055,1.013653789027109,0.0307198703187537,0.0467045543096235,0.0144195823202666,0.0556569426370902,0.0235939325054271,0.1185730641966412,0.1802710121809903,0.0761661531024331,0.2590796697958993,1.2522883987649227,0.4092841146902885,0.2018722627787844,0.6111563774690729,1.2701733886979272,0.3004493245219851,24.02314876253184,22.67252910333797,0.1370331335924618,0.3668794445387046,0.6696880369394492,AA+,2017-08-17,22.0,22.0,0.0
000009,2018,0,0.0359314229018443,0.787187,0.065214,1.5660595323849067,0.80503388042004,0.2438172445296317,0.6212169328964643,0.0495638634792374,0.0663332641625363,0.0912180948990043,0.232412704224993,0.145092900089845,0.1262827463761653,0.1690091568033192,0.0748955523057293,0.392483256038785,0.8834771776835302,0.4307272125643526,0.1979603031067786,0.6286875156711312,1.3135293963127488,0.2934725814212669,24.119444013660647,23.18418261121722,0.1401720572839226,0.3501044107184798,0.685121307211813,AA+,2018-08-10,22.0,22.0,0.0
000009,2019,0,0.0380012487840419,1.329959,0.067289,1.6001587713752026,0.8430907062974392,0.2445262048993602,0.6182323008480795,0.0546548974366872,0.0729059766728128,0.0442812372909957,0.1119556541029183,0.0737493913812103,0.1381832389244567,0.184327196026128,0.0833500106857986,0.3955247963652558,0.8684800290155925,0.4074358595793799,0.1929926519198706,0.6004285114992506,1.238324357423928,0.2960182231985738,24.13143239723557,23.20389059974172,0.1543638946624696,0.3544408878860311,0.6785751372166284,AA+,2019-06-26,22.0,22.0,0.0
000009,2020,0,0.0441508019387772,1.821302,0.089157,1.8320097177562609,1.0784775176751105,0.3017705030729581,0.9074497209984626,0.0606756641643556,0.078358139057555,0.0205653411946232,0.0618417404592627,0.0379467819691089,0.1824569133055035,0.2356296281500578,0.0978787010409059,0.3325479044072232,1.1762652546374408,0.3627006952355843,0.1792514843027139,0.5419521795382982,0.887730912757756,0.2697656192759159,24.184510909732253,23.08353955387363,0.1443882657241013,0.4157826927160888,0.6692485221566552,AA+,2020-07-08,22.0,22.0,0.0
000009,2021,0,0.0580223250849335,2.113906,0.121721,1.5478859337796516,0.8532195493800079,0.2279892885374386,0.4815182354963485,0.0695927376038527,0.0855553678150847,-0.0075330083898307,-0.015909874236284,-0.0138583899532675,0.1469813447348196,0.180694759880334,0.1099529405466467,0.4734800714295432,0.7498655223254602,0.4161254642268864,0.1274447784371732,0.5435702426640596,1.1997725897480966,0.1978603624435287,24.336160044155847,23.58851458912013,0.1329390156985194,0.4223762312053672,0.7655412889922721,AA+,2021-07-12,22.0,22.0,0.0
