company,feature_years,target_year,true,pred_proba,pred_binary
2233,"[2021, 2022]",2023.0,0.0,0.002074764,0
2234,"[2021, 2022]",2023.0,0.0,0.98839486,1
2236,"[2021, 2022]",2023.0,0.0,0.0043786764,0
2237,"[2021, 2022]",2023.0,0.0,0.007714138,0
2238,"[2021, 2022]",2023.0,0.0,0.9861178,1
2240,"[2021, 2022]",2023.0,0.0,3.2360024e-06,0
2241,"[2021, 2022]",2023.0,0.0,0.004266417,0
2242,"[2021, 2022]",2023.0,0.0,6.190722e-05,0
2243,"[2021, 2022]",2023.0,0.0,0.003263062,0
2244,"[2021, 2022]",2023.0,0.0,0.06941396,0
2245,"[2021, 2022]",2023.0,0.0,0.02050757,0
2248,"[2021, 2022]",2023.0,0.0,0.9478111,1
2249,"[2021, 2022]",2023.0,0.0,0.98192775,1
2250,"[2021, 2022]",2023.0,0.0,0.92864734,1
2251,"[2021, 2022]",2023.0,1.0,0.9973348,1
2252,"[2021, 2022]",2023.0,0.0,0.0067521487,0
2253,"[2021, 2022]",2023.0,0.0,0.39247492,0
2254,"[2021, 2022]",2023.0,0.0,0.0022712022,0
2255,"[2021, 2022]",2023.0,0.0,0.08241131,0
2256,"[2021, 2022]",2023.0,0.0,0.02933491,0
2258,"[2021, 2022]",2023.0,0.0,6.3671537e-06,0
2259,"[2021, 2022]",2023.0,1.0,0.9995937,1
2261,"[2021, 2022]",2023.0,0.0,0.889654,1
2262,"[2021, 2022]",2023.0,0.0,0.0001499792,0
2263,"[2021, 2022]",2023.0,0.0,0.008715277,0
2264,"[2021, 2022]",2023.0,0.0,0.005970576,0
2266,"[2021, 2022]",2023.0,0.0,0.00087271794,0
2267,"[2021, 2022]",2023.0,0.0,0.9778373,1
2268,"[2021, 2022]",2023.0,0.0,0.500044,1
2269,"[2021, 2022]",2023.0,0.0,0.9987632,1
2271,"[2021, 2022]",2023.0,0.0,0.0022404215,0
2272,"[2021, 2022]",2023.0,0.0,0.98762417,1
2273,"[2021, 2022]",2023.0,0.0,0.013943341,0
2274,"[2021, 2022]",2023.0,0.0,1.0979342e-05,0
2275,"[2021, 2022]",2023.0,0.0,0.00013225253,0
2276,"[2021, 2022]",2023.0,0.0,0.96847445,1
2277,"[2021, 2022]",2023.0,0.0,0.99437344,1
2278,"[2021, 2022]",2023.0,0.0,0.92205596,1
2280,"[2021, 2022]",2023.0,0.0,0.99924797,1
2281,"[2021, 2022]",2023.0,0.0,0.1548227,0
2283,"[2021, 2022]",2023.0,0.0,0.065257415,0
2284,"[2021, 2022]",2023.0,0.0,0.9978022,1
2285,"[2021, 2022]",2023.0,0.0,0.97471434,1
2287,"[2021, 2022]",2023.0,0.0,0.001174538,0
2288,"[2021, 2022]",2023.0,0.0,0.9748414,1
2290,"[2021, 2022]",2023.0,0.0,0.016512457,0
2291,"[2021, 2022]",2023.0,0.0,0.9292866,1
2292,"[2021, 2022]",2023.0,0.0,0.9830115,1
2293,"[2021, 2022]",2023.0,0.0,0.00049574097,0
2294,"[2021, 2022]",2023.0,0.0,0.005392349,0
2295,"[2021, 2022]",2023.0,0.0,0.018119061,0
2296,"[2021, 2022]",2023.0,0.0,0.00045006562,0
2299,"[2021, 2022]",2023.0,0.0,0.997891,1
2300,"[2021, 2022]",2023.0,0.0,0.00043973624,0
2301,"[2021, 2022]",2023.0,0.0,0.86149293,1
2302,"[2021, 2022]",2023.0,0.0,0.07146114,0
2303,"[2021, 2022]",2023.0,0.0,0.9969298,1
2304,"[2021, 2022]",2023.0,0.0,9.622126e-05,0
2305,"[2021, 2022]",2023.0,0.0,0.9929918,1
2307,"[2021, 2022]",2023.0,0.0,0.38096705,0
2309,"[2021, 2022]",2023.0,1.0,0.9975955,1
2310,"[2021, 2022]",2023.0,0.0,0.9965238,1
2311,"[2021, 2022]",2023.0,0.0,1.2738629e-05,0
2314,"[2021, 2022]",2023.0,0.0,0.9864667,1
2315,"[2021, 2022]",2023.0,0.0,0.0018508838,0
2317,"[2021, 2022]",2023.0,0.0,0.0010886437,0
2318,"[2021, 2022]",2023.0,0.0,2.3902961e-05,0
2319,"[2021, 2022]",2023.0,0.0,0.9990269,1
2321,"[2021, 2022]",2023.0,0.0,0.987884,1
2322,"[2021, 2022]",2023.0,0.0,0.008342991,0
2325,"[2021, 2022]",2023.0,0.0,0.9941256,1
2326,"[2021, 2022]",2023.0,0.0,0.043196525,0
2327,"[2021, 2022]",2023.0,0.0,0.0001443017,0
2328,"[2021, 2022]",2023.0,0.0,0.00069415034,0
2330,"[2021, 2022]",2023.0,0.0,0.9986922,1
2332,"[2021, 2022]",2023.0,0.0,0.00020478966,0
2333,"[2021, 2022]",2023.0,0.0,0.9811623,1
2334,"[2021, 2022]",2023.0,0.0,0.047624722,0
2335,"[2021, 2022]",2023.0,0.0,0.13726287,0
2336,"[2021, 2022]",2023.0,0.0,0.9998293,1
2337,"[2021, 2022]",2023.0,0.0,0.5292327,1
2338,"[2021, 2022]",2023.0,0.0,0.00016290066,0
2339,"[2021, 2022]",2023.0,0.0,0.9598134,1
2340,"[2021, 2022]",2023.0,0.0,0.9801645,1
2341,"[2021, 2022]",2023.0,0.0,0.9990108,1
2342,"[2021, 2022]",2023.0,0.0,0.99596906,1
2343,"[2021, 2022]",2023.0,0.0,0.6620274,1
2345,"[2021, 2022]",2023.0,0.0,0.0068290303,0
2347,"[2021, 2022]",2023.0,0.0,0.90795434,1
2348,"[2021, 2022]",2023.0,0.0,0.9964477,1
2349,"[2021, 2022]",2023.0,0.0,0.007811238,0
2350,"[2021, 2022]",2023.0,0.0,0.99721354,1
2351,"[2021, 2022]",2023.0,0.0,0.00027755316,0
2352,"[2021, 2022]",2023.0,0.0,0.009275293,0
2353,"[2021, 2022]",2023.0,0.0,0.10793617,0
2355,"[2021, 2022]",2023.0,0.0,0.92494416,1
2358,"[2021, 2022]",2023.0,0.0,0.9825371,1
2360,"[2021, 2022]",2023.0,0.0,0.00022527346,0
2361,"[2021, 2022]",2023.0,0.0,0.98317623,1
2362,"[2021, 2022]",2023.0,0.0,0.13590007,0
2363,"[2021, 2022]",2023.0,0.0,0.99879116,1
2364,"[2021, 2022]",2023.0,0.0,0.7492205,1
2365,"[2021, 2022]",2023.0,0.0,0.0001791651,0
2366,"[2021, 2022]",2023.0,0.0,0.22682622,0
2367,"[2021, 2022]",2023.0,0.0,0.035052653,0
2368,"[2021, 2022]",2023.0,0.0,0.60193914,1
2369,"[2021, 2022]",2023.0,0.0,0.9998447,1
2370,"[2021, 2022]",2023.0,0.0,0.9999143,1
2372,"[2021, 2022]",2023.0,0.0,1.1378779e-05,0
2373,"[2021, 2022]",2023.0,0.0,0.6993673,1
2374,"[2021, 2022]",2023.0,0.0,0.984878,1
2375,"[2021, 2022]",2023.0,0.0,0.9236365,1
2376,"[2021, 2022]",2023.0,0.0,0.99130964,1
2378,"[2021, 2022]",2023.0,0.0,0.9783026,1
2380,"[2021, 2022]",2023.0,0.0,0.8350725,1
2381,"[2021, 2022]",2023.0,0.0,0.02042632,0
2383,"[2021, 2022]",2023.0,0.0,0.9967619,1
2384,"[2021, 2022]",2023.0,0.0,0.004130232,0
2385,"[2021, 2022]",2023.0,0.0,0.9989322,1
2386,"[2021, 2022]",2023.0,0.0,0.956966,1
2387,"[2021, 2022]",2023.0,0.0,0.99910897,1
2388,"[2021, 2022]",2023.0,0.0,0.68593305,1
2390,"[2021, 2022]",2023.0,0.0,0.9656133,1
2391,"[2021, 2022]",2023.0,0.0,0.31387183,0
2392,"[2021, 2022]",2023.0,0.0,0.7511607,1
2393,"[2021, 2022]",2023.0,0.0,0.49037445,0
2394,"[2021, 2022]",2023.0,0.0,0.20203166,0
2395,"[2021, 2022]",2023.0,0.0,0.9951126,1
2397,"[2021, 2022]",2023.0,0.0,0.9821724,1
2399,"[2021, 2022]",2023.0,0.0,0.14655684,0
2401,"[2021, 2022]",2023.0,0.0,0.0066816,0
2402,"[2021, 2022]",2023.0,0.0,0.00089669233,0
2403,"[2021, 2022]",2023.0,0.0,0.99670225,1
2404,"[2021, 2022]",2023.0,0.0,2.2609478e-05,0
2405,"[2021, 2022]",2023.0,0.0,0.20543441,0
2406,"[2021, 2022]",2023.0,0.0,0.081940494,0
2407,"[2021, 2022]",2023.0,0.0,3.221174e-05,0
2408,"[2021, 2022]",2023.0,0.0,0.00092048635,0
2410,"[2021, 2022]",2023.0,0.0,0.0002520497,0
2412,"[2021, 2022]",2023.0,0.0,9.6061005e-05,0
2413,"[2021, 2022]",2023.0,0.0,0.9315506,1
2414,"[2021, 2022]",2023.0,0.0,0.0050668037,0
2415,"[2021, 2022]",2023.0,0.0,0.002450685,0
2416,"[2021, 2022]",2023.0,0.0,2.6147243e-05,0
2418,"[2021, 2022]",2023.0,0.0,0.99739313,1
2419,"[2021, 2022]",2023.0,0.0,0.99924743,1
2420,"[2021, 2022]",2023.0,0.0,0.99843615,1
2421,"[2021, 2022]",2023.0,0.0,0.998319,1
2422,"[2021, 2022]",2023.0,0.0,0.003429697,0
2424,"[2021, 2022]",2023.0,0.0,0.9743584,1
2425,"[2021, 2022]",2023.0,0.0,0.9331567,1
2426,"[2021, 2022]",2023.0,0.0,0.9477212,1
2427,"[2021, 2022]",2023.0,0.0,0.0016202589,0
2428,"[2021, 2022]",2023.0,0.0,0.95235354,1
2429,"[2021, 2022]",2023.0,0.0,0.04347922,0
2430,"[2021, 2022]",2023.0,0.0,0.0001870506,0
2431,"[2021, 2022]",2023.0,0.0,0.95185393,1
2432,"[2021, 2022]",2023.0,0.0,1.0814022e-05,0
2433,"[2021, 2022]",2023.0,1.0,0.9897664,1
2436,"[2021, 2022]",2023.0,0.0,0.0015878056,0
2438,"[2021, 2022]",2023.0,0.0,0.016101876,0
2439,"[2021, 2022]",2023.0,0.0,0.2660381,0
2441,"[2021, 2022]",2023.0,0.0,0.00057809864,0
2443,"[2021, 2022]",2023.0,0.0,0.005337886,0
2444,"[2021, 2022]",2023.0,0.0,0.010806565,0
2445,"[2021, 2022]",2023.0,0.0,0.05955363,0
2448,"[2021, 2022]",2023.0,0.0,0.08325137,0
2449,"[2021, 2022]",2023.0,0.0,0.9961125,1
2451,"[2021, 2022]",2023.0,0.0,0.9669184,1
2454,"[2021, 2022]",2023.0,0.0,0.98753756,1
2455,"[2021, 2022]",2023.0,0.0,0.989933,1
2456,"[2021, 2022]",2023.0,0.0,0.99293923,1
2457,"[2021, 2022]",2023.0,0.0,0.027461093,0
2458,"[2021, 2022]",2023.0,0.0,0.997332,1
2459,"[2021, 2022]",2023.0,0.0,0.00096491986,0
2460,"[2021, 2022]",2023.0,0.0,5.5346804e-06,0
2461,"[2021, 2022]",2023.0,0.0,0.19985346,0
2463,"[2021, 2022]",2023.0,0.0,6.143006e-05,0
2465,"[2021, 2022]",2023.0,0.0,0.09417941,0
2466,"[2021, 2022]",2023.0,0.0,3.4872655e-06,0
2467,"[2021, 2022]",2023.0,0.0,0.6551224,1
2468,"[2021, 2022]",2023.0,0.0,0.9988979,1
2469,"[2021, 2022]",2023.0,0.0,0.00054319546,0
2471,"[2021, 2022]",2023.0,0.0,0.57841045,1
2472,"[2021, 2022]",2023.0,0.0,0.60946316,1
2474,"[2021, 2022]",2023.0,0.0,0.93647933,1
2475,"[2021, 2022]",2023.0,0.0,0.0002877473,0
2476,"[2021, 2022]",2023.0,0.0,0.088085964,0
2478,"[2021, 2022]",2023.0,0.0,0.00021488179,0
2479,"[2021, 2022]",2023.0,0.0,0.25019893,0
2480,"[2021, 2022]",2023.0,0.0,0.987733,1
2482,"[2021, 2022]",2023.0,1.0,0.98939055,1
2484,"[2021, 2022]",2023.0,0.0,0.00036491206,0
2486,"[2021, 2022]",2023.0,0.0,0.0002895043,0
2487,"[2021, 2022]",2023.0,0.0,0.17914115,0
2488,"[2021, 2022]",2023.0,0.0,0.5774919,1
2489,"[2021, 2022]",2023.0,0.0,0.94931763,1
2490,"[2021, 2022]",2023.0,0.0,0.9937967,1
2491,"[2021, 2022]",2023.0,0.0,0.6673382,1
2493,"[2021, 2022]",2023.0,0.0,0.0031788326,0
2494,"[2021, 2022]",2023.0,0.0,0.88896614,1
2495,"[2021, 2022]",2023.0,0.0,0.98602223,1
2496,"[2021, 2022]",2023.0,0.0,0.76607186,1
2497,"[2021, 2022]",2023.0,0.0,2.1917554e-06,0
2498,"[2021, 2022]",2023.0,0.0,0.10211913,0
2501,"[2021, 2022]",2023.0,0.0,0.9998554,1
2505,"[2021, 2022]",2023.0,0.0,0.97705317,1
2507,"[2021, 2022]",2023.0,0.0,0.0004696498,0
2508,"[2021, 2022]",2023.0,0.0,0.0010443665,0
2510,"[2021, 2022]",2023.0,0.0,0.99302554,1
2511,"[2021, 2022]",2023.0,0.0,0.0005217024,0
2513,"[2021, 2022]",2023.0,0.0,0.9993636,1
2515,"[2021, 2022]",2023.0,0.0,0.014320464,0
2516,"[2021, 2022]",2023.0,0.0,0.007609912,0
2517,"[2021, 2022]",2023.0,0.0,7.596248e-06,0
2518,"[2021, 2022]",2023.0,0.0,2.4239947e-05,0
2521,"[2021, 2022]",2023.0,0.0,0.85782474,1
2522,"[2021, 2022]",2023.0,0.0,0.5895464,1
2523,"[2021, 2022]",2023.0,0.0,0.94672453,1
2524,"[2021, 2022]",2023.0,0.0,0.99961275,1
2528,"[2021, 2022]",2023.0,0.0,0.59773123,1
2531,"[2021, 2022]",2023.0,0.0,0.002261283,0
2532,"[2021, 2022]",2023.0,0.0,0.0009575932,0
2533,"[2021, 2022]",2023.0,0.0,0.00017731129,0
300001,"[2021, 2022]",2023.0,0.0,0.9885156,1
300002,"[2021, 2022]",2023.0,0.0,0.0014605313,0
300003,"[2021, 2022]",2023.0,0.0,0.00010053111,0
300004,"[2021, 2022]",2023.0,0.0,0.8753436,1
300007,"[2021, 2022]",2023.0,0.0,0.45278415,0
300008,"[2021, 2022]",2023.0,0.0,0.99477047,1
300009,"[2021, 2022]",2023.0,0.0,1.2455238e-05,0
300014,"[2021, 2022]",2023.0,0.0,0.008596565,0
300015,"[2021, 2022]",2023.0,0.0,4.329178e-05,0
300016,"[2021, 2022]",2023.0,0.0,0.015875192,0
300017,"[2021, 2022]",2023.0,0.0,0.038993347,0
300018,"[2021, 2022]",2023.0,0.0,0.15396073,0
300019,"[2021, 2022]",2023.0,0.0,0.05872132,0
300020,"[2021, 2022]",2023.0,0.0,0.8043763,1
300021,"[2021, 2022]",2023.0,0.0,0.99066716,1
300022,"[2021, 2022]",2023.0,0.0,0.8866407,1
300024,"[2021, 2022]",2023.0,0.0,0.9803223,1
300026,"[2021, 2022]",2023.0,0.0,0.0047681346,0
300027,"[2021, 2022]",2023.0,0.0,0.9918069,1
300029,"[2021, 2022]",2023.0,1.0,0.9986364,1
300030,"[2021, 2022]",2023.0,0.0,0.95355594,1
300031,"[2021, 2022]",2023.0,0.0,0.006939292,0
300033,"[2021, 2022]",2023.0,0.0,3.5642788e-05,0
300034,"[2021, 2022]",2023.0,0.0,0.0016161174,0
300035,"[2021, 2022]",2023.0,0.0,0.0038787057,0
300037,"[2021, 2022]",2023.0,0.0,6.0990296e-05,0
300039,"[2021, 2022]",2023.0,0.0,0.00029612813,0
300040,"[2021, 2022]",2023.0,0.0,0.28518975,0
300041,"[2021, 2022]",2023.0,0.0,0.255444,0
300042,"[2021, 2022]",2023.0,0.0,0.0087828655,0
300045,"[2021, 2022]",2023.0,0.0,0.78489596,1
300046,"[2021, 2022]",2023.0,0.0,0.06022197,0
300048,"[2021, 2022]",2023.0,0.0,0.98200476,1
300050,"[2021, 2022]",2023.0,0.0,0.37745064,0
300051,"[2021, 2022]",2023.0,0.0,0.99929595,1
300052,"[2021, 2022]",2023.0,0.0,0.9870746,1
300053,"[2021, 2022]",2023.0,0.0,0.7796035,1
300055,"[2021, 2022]",2023.0,0.0,0.061350487,0
300056,"[2021, 2022]",2023.0,0.0,0.9858995,1
300057,"[2021, 2022]",2023.0,0.0,0.99799323,1
300058,"[2021, 2022]",2023.0,0.0,0.024015334,0
300059,"[2021, 2022]",2023.0,0.0,0.0005283031,0
300065,"[2021, 2022]",2023.0,0.0,0.2235501,0
300066,"[2021, 2022]",2023.0,0.0,0.0021276677,0
300067,"[2021, 2022]",2023.0,0.0,0.063558765,0
300068,"[2021, 2022]",2023.0,0.0,0.98423684,1
300070,"[2021, 2022]",2023.0,0.0,0.98373485,1
300072,"[2021, 2022]",2023.0,0.0,0.98908126,1
300073,"[2021, 2022]",2023.0,0.0,0.0006213473,0
300074,"[2021, 2022]",2023.0,0.0,0.9859891,1
300075,"[2021, 2022]",2023.0,0.0,0.028728317,0
300077,"[2021, 2022]",2023.0,0.0,0.055168148,0
300078,"[2021, 2022]",2023.0,0.0,0.9905151,1
300079,"[2021, 2022]",2023.0,0.0,0.005121044,0
300082,"[2021, 2022]",2023.0,0.0,0.43206003,0
300083,"[2021, 2022]",2023.0,0.0,0.043704342,0
300084,"[2021, 2022]",2023.0,0.0,0.9889915,1
300085,"[2021, 2022]",2023.0,0.0,0.47247887,0
300086,"[2021, 2022]",2023.0,0.0,0.9973219,1
300087,"[2021, 2022]",2023.0,0.0,0.0005773492,0
300093,"[2021, 2022]",2023.0,0.0,0.9920736,1
300094,"[2021, 2022]",2023.0,0.0,0.9908659,1
300095,"[2021, 2022]",2023.0,0.0,0.8034071,1
300096,"[2021, 2022]",2023.0,0.0,0.8567472,1
300097,"[2021, 2022]",2023.0,0.0,0.96496326,1
300099,"[2021, 2022]",2023.0,0.0,0.089194134,0
300101,"[2021, 2022]",2023.0,0.0,7.7473735e-05,0
300102,"[2021, 2022]",2023.0,0.0,0.99315625,1
300103,"[2021, 2022]",2023.0,0.0,0.9373788,1
300105,"[2021, 2022]",2023.0,0.0,0.40807477,0
300106,"[2021, 2022]",2023.0,0.0,0.8925975,1
300107,"[2021, 2022]",2023.0,0.0,0.003201791,0
300110,"[2021, 2022]",2023.0,0.0,0.36400205,0
300111,"[2021, 2022]",2023.0,0.0,0.9027725,1
300113,"[2021, 2022]",2023.0,0.0,0.09027403,0
300114,"[2021, 2022]",2023.0,0.0,0.003337722,0
300115,"[2021, 2022]",2023.0,0.0,0.97695905,1
300117,"[2021, 2022]",2023.0,0.0,0.9684452,1
300118,"[2021, 2022]",2023.0,0.0,0.9873935,1
300119,"[2021, 2022]",2023.0,0.0,0.0075804694,0
300120,"[2021, 2022]",2023.0,0.0,0.9987679,1
300121,"[2021, 2022]",2023.0,0.0,1.0256419e-05,0
300122,"[2021, 2022]",2023.0,0.0,7.780355e-06,0
300124,"[2021, 2022]",2023.0,0.0,0.00030259063,0
300125,"[2021, 2022]",2023.0,0.0,0.9997501,1
300126,"[2021, 2022]",2023.0,0.0,0.36040413,0
300127,"[2021, 2022]",2023.0,0.0,0.00029141564,0
300128,"[2021, 2022]",2023.0,0.0,0.9955603,1
300129,"[2021, 2022]",2023.0,0.0,0.09945853,0
300131,"[2021, 2022]",2023.0,0.0,0.0043238937,0
300132,"[2021, 2022]",2023.0,0.0,0.9258705,1
300133,"[2021, 2022]",2023.0,0.0,0.11578321,0
300134,"[2021, 2022]",2023.0,0.0,0.99053323,1
300135,"[2021, 2022]",2023.0,0.0,0.9244843,1
300136,"[2021, 2022]",2023.0,0.0,0.0029749179,0
300137,"[2021, 2022]",2023.0,0.0,0.08066839,0
300138,"[2021, 2022]",2023.0,0.0,0.00012095928,0
300139,"[2021, 2022]",2023.0,0.0,0.0017181279,0
300141,"[2021, 2022]",2023.0,0.0,0.97975343,1
300142,"[2021, 2022]",2023.0,0.0,0.01986936,0
300144,"[2021, 2022]",2023.0,0.0,0.0007071664,0
300145,"[2021, 2022]",2023.0,0.0,0.9977192,1
300146,"[2021, 2022]",2023.0,0.0,0.0018728427,0
300147,"[2021, 2022]",2023.0,0.0,0.99145424,1
300148,"[2021, 2022]",2023.0,0.0,0.98735434,1
300151,"[2021, 2022]",2023.0,0.0,0.00016617976,0
300153,"[2021, 2022]",2023.0,0.0,0.99396545,1
300154,"[2021, 2022]",2023.0,0.0,0.11085296,0
600004,"[2021, 2022]",2023.0,0.0,0.99871004,1
600006,"[2021, 2022]",2023.0,0.0,0.9751697,1
600007,"[2021, 2022]",2023.0,0.0,0.00010809861,0
600008,"[2021, 2022]",2023.0,0.0,0.009349259,0
600009,"[2021, 2022]",2023.0,0.0,0.9962076,1
600010,"[2021, 2022]",2023.0,0.0,0.99803346,1
600011,"[2021, 2022]",2023.0,0.0,0.9992824,1
600012,"[2021, 2022]",2023.0,0.0,0.0006766472,0
600017,"[2021, 2022]",2023.0,0.0,0.95199436,1
600018,"[2021, 2022]",2023.0,0.0,0.0001302352,0
600019,"[2021, 2022]",2023.0,0.0,0.0045347,0
600020,"[2021, 2022]",2023.0,0.0,0.37252972,0
600021,"[2021, 2022]",2023.0,0.0,0.96849567,1
600022,"[2021, 2022]",2023.0,0.0,0.60831755,1
600026,"[2021, 2022]",2023.0,0.0,0.0022532705,0
600027,"[2021, 2022]",2023.0,0.0,0.9986318,1
600028,"[2021, 2022]",2023.0,0.0,0.016036,0
600029,"[2021, 2022]",2023.0,0.0,0.9996018,1
600031,"[2021, 2022]",2023.0,0.0,0.001240412,0
600033,"[2021, 2022]",2023.0,0.0,7.197919e-05,0
600035,"[2021, 2022]",2023.0,0.0,0.000120200064,0
600037,"[2021, 2022]",2023.0,0.0,0.01864367,0
600038,"[2021, 2022]",2023.0,0.0,0.03266299,0
600039,"[2021, 2022]",2023.0,0.0,0.00318651,0
600048,"[2021, 2022]",2023.0,0.0,0.013138015,0
600050,"[2021, 2022]",2023.0,0.0,0.9937303,1
600052,"[2021, 2022]",2023.0,0.0,0.031709913,0
600053,"[2021, 2022]",2023.0,0.0,0.00020251314,0
600054,"[2021, 2022]",2023.0,0.0,0.07826514,0
600055,"[2021, 2022]",2023.0,0.0,0.03404172,0
600059,"[2021, 2022]",2023.0,0.0,0.023342261,0
600060,"[2021, 2022]",2023.0,0.0,0.00061131787,0
600061,"[2021, 2022]",2023.0,0.0,0.0010227866,0
600062,"[2021, 2022]",2023.0,0.0,0.002894545,0
600063,"[2021, 2022]",2023.0,0.0,1.6216072e-05,0
600064,"[2021, 2022]",2023.0,0.0,0.00024951927,0
600066,"[2021, 2022]",2023.0,0.0,0.9899475,1
600067,"[2021, 2022]",2023.0,0.0,0.9918887,1
600071,"[2021, 2022]",2023.0,0.0,0.9549931,1
600072,"[2021, 2022]",2023.0,0.0,0.9781845,1
600073,"[2021, 2022]",2023.0,0.0,0.00087682594,0
600075,"[2021, 2022]",2023.0,0.0,0.00073813024,0
600076,"[2021, 2022]",2023.0,0.0,0.9846773,1
600078,"[2021, 2022]",2023.0,1.0,9.14242e-06,0
600079,"[2021, 2022]",2023.0,0.0,0.0001122705,0
600080,"[2021, 2022]",2023.0,0.0,0.41900545,0
600081,"[2021, 2022]",2023.0,0.0,0.96530247,1
600082,"[2021, 2022]",2023.0,0.0,0.4847608,0
600085,"[2021, 2022]",2023.0,0.0,0.0035625987,0
600088,"[2021, 2022]",2023.0,0.0,0.99325633,1
600089,"[2021, 2022]",2023.0,0.0,8.248531e-06,0
600095,"[2021, 2022]",2023.0,0.0,0.10953411,0
600096,"[2021, 2022]",2023.0,0.0,2.7029241e-06,0
600097,"[2021, 2022]",2023.0,0.0,0.0007517446,0
600098,"[2021, 2022]",2023.0,0.0,0.9988708,1
600099,"[2021, 2022]",2023.0,0.0,0.13311756,0
600100,"[2021, 2022]",2023.0,0.0,0.9882168,1
600101,"[2021, 2022]",2023.0,0.0,0.072477646,0
600104,"[2021, 2022]",2023.0,0.0,0.05767188,0
600107,"[2021, 2022]",2023.0,0.0,0.94918215,1
600108,"[2021, 2022]",2023.0,0.0,0.9984092,1
600111,"[2021, 2022]",2023.0,0.0,5.0426843e-06,0
600112,"[2021, 2022]",2023.0,1.0,0.036391947,0
600113,"[2021, 2022]",2023.0,0.0,0.0004995712,0
600114,"[2021, 2022]",2023.0,0.0,0.99915373,1
600115,"[2021, 2022]",2023.0,0.0,0.99962854,1
600116,"[2021, 2022]",2023.0,0.0,0.07552065,0
600117,"[2021, 2022]",2023.0,1.0,0.99875045,1
600118,"[2021, 2022]",2023.0,0.0,0.9305303,1
600119,"[2021, 2022]",2023.0,0.0,0.9898286,1
600123,"[2021, 2022]",2023.0,0.0,6.546097e-06,0
600125,"[2021, 2022]",2023.0,0.0,0.00013206225,0
600126,"[2021, 2022]",2023.0,0.0,0.007592338,0
600127,"[2021, 2022]",2023.0,0.0,0.7870154,1
600128,"[2021, 2022]",2023.0,0.0,0.99379164,1
600129,"[2021, 2022]",2023.0,0.0,0.98287165,1
600130,"[2021, 2022]",2023.0,0.0,0.008765418,0
600131,"[2021, 2022]",2023.0,0.0,0.0013783048,0
600132,"[2021, 2022]",2023.0,0.0,2.3262858e-06,0
600135,"[2021, 2022]",2023.0,0.0,0.6143501,1
600137,"[2021, 2022]",2023.0,0.0,0.009919077,0
600138,"[2021, 2022]",2023.0,0.0,0.99908984,1
600141,"[2021, 2022]",2023.0,0.0,5.887186e-06,0
600143,"[2021, 2022]",2023.0,0.0,0.99032986,1
600148,"[2021, 2022]",2023.0,0.0,0.14884257,0
600149,"[2021, 2022]",2023.0,0.0,0.9965437,1
600156,"[2021, 2022]",2023.0,0.0,0.984411,1
600158,"[2021, 2022]",2023.0,0.0,0.4150224,0
600159,"[2021, 2022]",2023.0,0.0,0.026571631,0
600160,"[2021, 2022]",2023.0,0.0,7.740893e-06,0
600161,"[2021, 2022]",2023.0,0.0,0.0002203356,0
600163,"[2021, 2022]",2023.0,0.0,0.00012460999,0
600165,"[2021, 2022]",2023.0,0.0,0.0275078,0
600166,"[2021, 2022]",2023.0,0.0,0.98689157,1
600167,"[2021, 2022]",2023.0,0.0,0.019262156,0
600169,"[2021, 2022]",2023.0,0.0,0.9581769,1
600170,"[2021, 2022]",2023.0,0.0,0.96081424,1
600171,"[2021, 2022]",2023.0,0.0,0.00094728416,0
600172,"[2021, 2022]",2023.0,0.0,0.9767096,1
600173,"[2021, 2022]",2023.0,0.0,0.0002093271,0
600176,"[2021, 2022]",2023.0,0.0,1.8115768e-05,0
600177,"[2021, 2022]",2023.0,0.0,0.00025183833,0
600178,"[2021, 2022]",2023.0,0.0,0.99590504,1
600182,"[2021, 2022]",2023.0,0.0,0.9790922,1
600183,"[2021, 2022]",2023.0,0.0,0.0012351313,0
600184,"[2021, 2022]",2023.0,0.0,0.9714271,1
600185,"[2021, 2022]",2023.0,0.0,0.9967603,1
600186,"[2021, 2022]",2023.0,0.0,0.95781,1
600188,"[2021, 2022]",2023.0,0.0,3.352635e-06,0
600190,"[2021, 2022]",2023.0,0.0,0.99228716,1
600191,"[2021, 2022]",2023.0,0.0,0.33351144,0
600192,"[2021, 2022]",2023.0,0.0,0.9470008,1
600193,"[2021, 2022]",2023.0,0.0,0.9575403,1
600195,"[2021, 2022]",2023.0,0.0,0.001026635,0
600196,"[2021, 2022]",2023.0,0.0,0.014849002,0
600197,"[2021, 2022]",2023.0,0.0,0.00095697393,0
600198,"[2021, 2022]",2023.0,0.0,0.056007687,0
600199,"[2021, 2022]",2023.0,0.0,0.9741495,1
600201,"[2021, 2022]",2023.0,0.0,0.027844513,0
600202,"[2021, 2022]",2023.0,0.0,0.9793099,1
600203,"[2021, 2022]",2023.0,0.0,0.9209258,1
600206,"[2021, 2022]",2023.0,0.0,3.8615453e-05,0
600208,"[2021, 2022]",2023.0,0.0,0.8038655,1
600210,"[2021, 2022]",2023.0,0.0,0.0006204983,0
600211,"[2021, 2022]",2023.0,0.0,0.00010245137,0
600213,"[2021, 2022]",2023.0,0.0,0.99419856,1
600215,"[2021, 2022]",2023.0,0.0,0.96350753,1
